timestamp,ACLineStatus,BatteryFlag,BatteryLifePercent,SystemStatusFlag,BatteryLifeTime,BatteryFullLifeTime
1611159472,0,1,90,0,2442,4294967295
1611159477,0,1,90,0,2442,4294967295
1611159482,0,1,90,0,2442,4294967295
1611159487,0,1,90,0,2442,4294967295
1611159492,0,1,89,0,2420,4294967295
1611159497,0,1,89,0,2420,4294967295
1611159502,0,1,89,0,2420,4294967295
1611159507,0,1,89,0,2420,4294967295
1611159512,0,1,89,0,2420,4294967295
1611159517,0,1,89,0,2420,4294967295
1611159522,0,1,89,0,2420,4294967295
1611159528,0,1,88,0,2553,4294967295
1611159533,0,1,88,0,2553,4294967295
1611159538,0,1,88,0,2553,4294967295
1611159543,0,1,88,0,2553,4294967295
1611159548,0,1,88,0,2553,4294967295
1611159553,0,1,87,0,2569,4294967295
1611159558,0,1,87,0,2569,4294967295
1611159563,0,1,87,0,2569,4294967295
1611159568,0,1,87,0,2569,4294967295
1611159573,0,1,87,0,2569,4294967295
1611159578,0,1,87,0,2569,4294967295
1611159583,0,1,87,0,2569,4294967295
1611159588,0,1,87,0,2569,4294967295
1611159593,0,1,86,0,2733,4294967295
1611159598,0,1,86,0,2733,4294967295
1611159603,0,1,86,0,2733,4294967295
1611159608,0,1,86,0,2733,4294967295
1611159613,0,1,86,0,2733,4294967295
1611159618,0,1,86,0,2733,4294967295
1611159623,0,1,85,0,3159,4294967295
1611159628,0,1,85,0,3159,4294967295
1611159633,0,1,85,0,3159,4294967295
1611159638,0,1,85,0,3159,4294967295
1611159643,0,1,85,0,3159,4294967295
1611159648,0,1,85,0,3159,4294967295
1611159653,0,1,85,0,3159,4294967295
1611159658,0,1,85,0,3159,4294967295
1611159663,0,1,85,0,3159,4294967295
1611159668,0,1,85,0,3159,4294967295
1611159673,0,1,85,0,3159,4294967295
1611159678,0,1,85,0,3159,4294967295
1611159683,0,1,84,0,6605,4294967295
1611159688,0,1,84,0,6605,4294967295
1611159693,0,1,84,0,6605,4294967295
1611159698,0,1,84,0,6605,4294967295
1611159703,0,1,84,0,6605,4294967295
1611159708,0,1,84,0,6605,4294967295
1611159713,0,1,84,0,6605,4294967295
1611159718,0,1,84,0,6605,4294967295
1611159723,0,1,84,0,6605,4294967295
1611159728,0,1,84,0,6605,4294967295
1611159733,0,1,84,0,6605,4294967295
1611159738,0,1,84,0,6605,4294967295
1611159743,0,1,83,0,3677,4294967295
1611159748,0,1,83,0,3677,4294967295
1611159753,0,1,83,0,3677,4294967295
1611159758,0,1,83,0,3677,4294967295
1611159763,0,1,83,0,3677,4294967295
1611159768,0,1,83,0,3677,4294967295
1611159773,0,1,83,0,3677,4294967295
1611159778,0,1,83,0,3677,4294967295
1611159783,0,1,83,0,3677,4294967295
1611159788,0,1,83,0,3677,4294967295
1611159793,0,1,83,0,3677,4294967295
1611159798,0,1,82,0,7143,4294967295
1611159803,0,1,82,0,7143,4294967295
1611159808,0,1,82,0,7143,4294967295
1611159813,0,1,82,0,7143,4294967295
1611159818,0,1,82,0,7143,4294967295
1611159823,0,1,82,0,7143,4294967295
1611159828,0,1,82,0,7143,4294967295
1611159833,0,1,82,0,7143,4294967295
1611159838,0,1,82,0,7143,4294967295
1611159843,0,1,82,0,7143,4294967295
1611159848,0,1,82,0,7143,4294967295
1611159853,0,1,82,0,7143,4294967295
1611159858,0,1,81,0,4949,4294967295
1611159863,0,1,81,0,4949,4294967295
1611159868,0,1,81,0,4949,4294967295
1611159873,0,1,81,0,4949,4294967295
1611159878,0,1,81,0,4949,4294967295
1611159883,0,1,81,0,4949,4294967295
1611159888,0,1,81,0,4949,4294967295
1611159893,0,1,81,0,4949,4294967295
1611159898,0,1,81,0,4949,4294967295
1611159903,0,1,81,0,4949,4294967295
1611159908,0,1,81,0,4949,4294967295
1611159913,0,1,81,0,4949,4294967295
1611159918,0,1,81,0,4949,4294967295
1611159923,0,1,81,0,4949,4294967295
1611159928,0,1,80,0,6902,4294967295
1611159933,0,1,80,0,6902,4294967295
1611159938,0,1,80,0,6902,4294967295
1611159943,0,1,80,0,6902,4294967295
1611159948,0,1,80,0,6902,4294967295
1611159953,0,1,80,0,6902,4294967295
1611159958,0,1,80,0,6902,4294967295
1611159963,0,1,80,0,6902,4294967295
1611159968,0,1,80,0,6902,4294967295
1611159973,0,1,80,0,6902,4294967295
1611159978,0,1,80,0,6902,4294967295
1611159983,0,1,79,0,2795,4294967295
1611159988,0,1,79,0,2795,4294967295
1611159993,0,1,79,0,2795,4294967295
1611159998,0,1,79,0,2795,4294967295
1611160003,0,1,79,0,2795,4294967295
1611160008,0,1,79,0,2795,4294967295
1611160013,0,1,79,0,2795,4294967295
1611160018,0,1,79,0,2795,4294967295
1611160023,0,1,78,0,5366,4294967295
1611160028,0,1,78,0,5366,4294967295
1611160033,0,1,78,0,5366,4294967295
1611160038,0,1,78,0,5366,4294967295
1611160043,0,1,78,0,5366,4294967295
1611160048,0,1,78,0,5366,4294967295
1611160053,0,1,78,0,5366,4294967295
1611160058,0,1,78,0,5366,4294967295
1611160063,0,1,78,0,5366,4294967295
1611160068,0,1,78,0,5366,4294967295
1611160073,0,1,78,0,5366,4294967295
1611160078,0,1,78,0,5366,4294967295
1611160083,0,1,78,0,5366,4294967295
1611160088,0,1,77,0,4350,4294967295
1611160093,0,1,77,0,4350,4294967295
1611160098,0,1,77,0,4350,4294967295
1611160103,0,1,77,0,4350,4294967295
1611160108,0,1,77,0,4350,4294967295
1611160113,0,1,77,0,4350,4294967295
1611160118,0,1,77,0,4350,4294967295
1611160123,0,1,77,0,4350,4294967295
1611160128,0,1,76,0,2911,4294967295
1611160133,0,1,76,0,2911,4294967295
1611160138,0,1,76,0,2911,4294967295
1611160143,0,1,76,0,2911,4294967295
1611160148,0,1,76,0,2911,4294967295
1611160153,0,1,76,0,2911,4294967295
1611160158,0,1,76,0,2911,4294967295
1611160163,0,1,76,0,2911,4294967295
1611160169,0,1,76,0,2911,4294967295
1611160174,0,1,75,0,4984,4294967295
1611160179,0,1,75,0,4984,4294967295
1611160184,0,1,75,0,4984,4294967295
1611160189,0,1,75,0,4984,4294967295
1611160194,0,1,75,0,4984,4294967295
1611160199,0,1,75,0,4984,4294967295
1611160204,0,1,75,0,4984,4294967295
1611160209,0,1,74,0,2527,4294967295
1611160214,0,1,74,0,2527,4294967295
1611160219,0,1,74,0,2527,4294967295
1611160224,0,1,74,0,2527,4294967295
1611160229,0,1,74,0,2527,4294967295
1611160234,0,1,74,0,2527,4294967295
1611160239,0,1,74,0,2527,4294967295
1611160244,0,1,73,0,2064,4294967295
1611160249,0,1,73,0,2064,4294967295
1611160254,0,1,73,0,2064,4294967295
1611160259,0,1,73,0,2064,4294967295
1611160264,0,1,73,0,2064,4294967295
1611160269,0,1,73,0,2064,4294967295
1611160274,0,1,72,0,2741,4294967295
1611160279,0,1,72,0,2741,4294967295
1611160284,0,1,72,0,2741,4294967295
1611160289,0,1,72,0,2741,4294967295
1611160294,0,1,72,0,2741,4294967295
1611160299,0,1,72,0,2741,4294967295
1611160304,0,1,71,0,2049,4294967295
1611160309,0,1,71,0,2049,4294967295
1611160314,0,1,71,0,2049,4294967295
1611160319,0,1,71,0,2049,4294967295
1611160324,0,1,71,0,2049,4294967295
1611160329,0,1,71,0,2049,4294967295
1611160334,0,1,71,0,2049,4294967295
1611160339,0,1,71,0,2049,4294967295
1611160344,0,1,71,0,2049,4294967295
1611160349,0,1,71,0,2049,4294967295
1611160354,0,1,70,0,3958,4294967295
1611160359,0,1,70,0,3958,4294967295
1611160364,0,1,70,0,3958,4294967295
1611160369,0,1,70,0,3958,4294967295
1611160374,0,1,70,0,3958,4294967295
1611160379,0,1,70,0,3958,4294967295
1611160384,0,1,70,0,3958,4294967295
1611160389,0,1,70,0,3958,4294967295
1611160394,0,1,70,0,3958,4294967295
1611160399,0,1,70,0,3958,4294967295
1611160404,0,1,70,0,3958,4294967295
1611160409,0,1,70,0,3958,4294967295
1611160414,0,1,70,0,3958,4294967295
1611160419,0,1,70,0,3958,4294967295
1611160424,0,1,69,0,5094,4294967295
1611160429,0,1,69,0,5094,4294967295
1611160434,0,1,69,0,5094,4294967295
1611160439,0,1,69,0,5094,4294967295
1611160444,0,1,69,0,5094,4294967295
1611160449,0,1,69,0,5094,4294967295
1611160454,0,1,69,0,5094,4294967295
1611160459,0,1,69,0,5094,4294967295
1611160464,0,1,69,0,5094,4294967295
1611160469,0,1,69,0,5094,4294967295
1611160474,0,1,69,0,5094,4294967295
1611160479,0,1,69,0,5094,4294967295
1611160484,0,1,69,0,5094,4294967295
1611160489,0,1,69,0,5094,4294967295
1611160494,0,1,68,0,5122,4294967295
1611160499,0,1,68,0,5122,4294967295
1611160504,0,1,68,0,5122,4294967295
1611160509,0,1,68,0,5122,4294967295
1611160514,0,1,68,0,5122,4294967295
1611160519,0,1,68,0,5122,4294967295
1611160524,0,1,68,0,5122,4294967295
1611160529,0,1,68,0,5122,4294967295
1611160534,0,1,68,0,5122,4294967295
1611160539,0,1,68,0,5122,4294967295
1611160544,0,1,68,0,5122,4294967295
1611160549,0,1,68,0,5122,4294967295
1611160554,0,1,67,0,5858,4294967295
1611160559,0,1,67,0,5858,4294967295
1611160564,0,1,67,0,5858,4294967295
1611160569,0,1,67,0,5858,4294967295
1611160574,0,1,67,0,5858,4294967295
1611160579,0,1,67,0,5858,4294967295
1611160584,0,1,67,0,5858,4294967295
1611160589,0,1,67,0,5858,4294967295
1611160594,0,1,67,0,5858,4294967295
1611160599,0,1,67,0,5858,4294967295
1611160604,0,1,67,0,5858,4294967295
1611160609,0,1,67,0,5858,4294967295
1611160614,0,1,67,0,5858,4294967295
1611160619,0,1,67,0,5858,4294967295
1611160624,0,1,67,0,5858,4294967295
1611160629,0,1,67,0,5858,4294967295
1611160634,0,1,67,0,5858,4294967295
1611160639,0,1,67,0,5858,4294967295
1611160644,0,0,66,0,6074,4294967295
1611160649,0,0,66,0,6074,4294967295
1611160654,0,0,66,0,6074,4294967295
1611160659,0,0,66,0,6074,4294967295
1611160664,0,0,66,0,6074,4294967295
1611160669,0,0,66,0,6074,4294967295
1611160674,0,0,66,0,6074,4294967295
1611160679,0,0,66,0,6074,4294967295
1611160684,0,0,66,0,6074,4294967295
1611160689,0,0,66,0,6074,4294967295
1611160694,0,0,66,0,6074,4294967295
1611160699,0,0,66,0,6074,4294967295
1611160704,0,0,66,0,6074,4294967295
1611160709,0,0,66,0,6074,4294967295
1611160714,0,0,66,0,6074,4294967295
1611160719,0,0,66,0,6074,4294967295
1611160724,0,0,66,0,6074,4294967295
1611160729,0,0,66,0,6074,4294967295
1611160734,0,0,65,0,5998,4294967295
1611160739,0,0,65,0,5998,4294967295
1611160744,0,0,65,0,5998,4294967295
1611160749,0,0,65,0,5998,4294967295
1611160754,0,0,65,0,5998,4294967295
1611160759,0,0,65,0,5998,4294967295
1611160764,0,0,65,0,5998,4294967295
1611160769,0,0,65,0,5998,4294967295
1611160774,0,0,65,0,5998,4294967295
1611160779,0,0,65,0,5998,4294967295
1611160784,0,0,65,0,5998,4294967295
1611160789,0,0,65,0,5998,4294967295
1611160794,0,0,65,0,5998,4294967295
1611160800,0,0,65,0,5998,4294967295
1611160805,0,0,65,0,5998,4294967295
1611160810,0,0,65,0,5998,4294967295
1611160815,0,0,65,0,5998,4294967295
1611160820,0,0,64,0,5859,4294967295
1611160825,0,0,64,0,5859,4294967295
1611160830,0,0,64,0,5870,4294967295
1611160835,0,0,64,0,5870,4294967295
1611160840,0,0,64,0,5870,4294967295
1611160845,0,0,64,0,4831,4294967295
1611160850,0,0,64,0,4831,4294967295
1611160855,0,0,64,0,4831,4294967295
1611160860,0,0,64,0,4831,4294967295
1611160865,0,0,64,0,4831,4294967295
1611160870,0,0,64,0,4831,4294967295
1611160875,0,0,64,0,4831,4294967295
1611160880,0,0,64,0,4831,4294967295
1611160885,0,0,64,0,4831,4294967295
1611160890,0,0,64,0,4831,4294967295
1611160895,0,0,64,0,4831,4294967295
1611160900,0,0,64,0,4831,4294967295
1611160905,0,0,64,0,4831,4294967295
1611160910,0,0,64,0,4831,4294967295
1611160915,0,0,64,0,4831,4294967295
1611160920,0,0,63,0,10140,4294967295
1611160925,0,0,63,0,10140,4294967295
1611160930,0,0,63,0,10140,4294967295
1611160935,0,0,63,0,10140,4294967295
1611160940,0,0,63,0,10140,4294967295
1611160945,0,0,63,0,10140,4294967295
1611160950,0,0,63,0,10140,4294967295
1611160955,0,0,63,0,10140,4294967295
1611160960,0,0,63,0,10140,4294967295
1611160965,0,0,63,0,10140,4294967295
1611160970,0,0,63,0,10140,4294967295
1611160975,0,0,63,0,10140,4294967295
1611160980,0,0,63,0,10140,4294967295
1611160985,0,0,63,0,10140,4294967295
1611160990,0,0,63,0,10140,4294967295
1611160995,0,0,63,0,10140,4294967295
1611161000,0,0,63,0,10140,4294967295
1611161005,0,0,63,0,10140,4294967295
1611161010,0,0,63,0,10140,4294967295
1611161015,0,0,63,0,10140,4294967295
1611161020,0,0,63,0,10140,4294967295
1611161025,0,0,63,0,10140,4294967295
1611161030,0,0,62,0,6919,4294967295
1611161035,0,0,62,0,6919,4294967295
1611161040,0,0,62,0,6919,4294967295
1611161045,0,0,62,0,6919,4294967295
1611161050,0,0,62,0,6919,4294967295
1611161055,0,0,62,0,6919,4294967295
1611161060,0,0,62,0,6919,4294967295
1611161065,0,0,62,0,6919,4294967295
1611161070,0,0,62,0,6919,4294967295
1611161075,0,0,62,0,6919,4294967295
1611161080,0,0,62,0,6919,4294967295
1611161085,0,0,62,0,6919,4294967295
1611161090,0,0,62,0,6919,4294967295
1611161095,0,0,62,0,6919,4294967295
1611161100,0,0,62,0,6919,4294967295
1611161105,0,0,62,0,6919,4294967295
1611161110,0,0,62,0,6919,4294967295
1611161115,0,0,62,0,6919,4294967295
1611161120,0,0,62,0,6919,4294967295
1611161125,0,0,62,0,6919,4294967295
1611161130,0,0,62,0,6919,4294967295
1611161135,0,0,62,0,6919,4294967295
1611161140,0,0,61,0,6907,4294967295
1611161145,0,0,61,0,6907,4294967295
1611161150,0,0,61,0,6907,4294967295
1611161155,0,0,61,0,6907,4294967295
1611161160,0,0,61,0,6907,4294967295
1611161165,0,0,61,0,6907,4294967295
1611161170,0,0,61,0,6907,4294967295
1611161175,0,0,61,0,6907,4294967295
1611161180,0,0,61,0,6907,4294967295
1611161185,0,0,61,0,6907,4294967295
1611161190,0,0,61,0,6905,4294967295
1611161195,0,0,61,0,6905,4294967295
1611161200,0,0,61,0,6905,4294967295
1611161205,0,0,61,0,6905,4294967295
1611161210,0,0,61,0,6905,4294967295
1611161215,0,0,61,0,6905,4294967295
1611161220,0,0,61,0,4371,4294967295
1611161225,0,0,61,0,4371,4294967295
1611161230,0,0,60,0,3656,4294967295
1611161235,0,0,60,0,3656,4294967295
1611161240,0,0,60,0,3656,4294967295
1611161245,0,0,60,0,3656,4294967295
1611161250,0,0,60,0,3656,4294967295
1611161255,0,0,60,0,3656,4294967295
1611161260,0,0,60,0,3656,4294967295
1611161265,0,0,60,0,3656,4294967295
1611161270,0,0,60,0,3656,4294967295
1611161275,0,0,60,0,3656,4294967295
1611161280,0,0,60,0,3656,4294967295
1611161285,0,0,59,0,1487,4294967295
1611161290,0,0,59,0,1487,4294967295
1611161295,0,0,59,0,1487,4294967295
1611161300,0,0,59,0,1487,4294967295
1611161305,0,0,59,0,1487,4294967295
1611161310,0,0,59,0,1487,4294967295
1611161315,0,0,59,0,1487,4294967295
1611161320,0,0,58,0,1946,4294967295
1611161325,0,0,58,0,1946,4294967295
1611161330,0,0,58,0,1946,4294967295
1611161335,0,0,58,0,1946,4294967295
1611161340,0,0,58,0,1946,4294967295
1611161345,0,0,58,0,1946,4294967295
1611161350,0,0,58,0,1946,4294967295
1611161355,0,0,58,0,1946,4294967295
1611161360,0,0,57,0,2563,4294967295
1611161365,0,0,57,0,2563,4294967295
1611161370,0,0,57,0,2563,4294967295
1611161375,0,0,57,0,2563,4294967295
1611161380,0,0,57,0,2563,4294967295
1611161385,0,0,57,0,2563,4294967295
1611161390,0,0,57,0,2563,4294967295
1611161395,0,0,57,0,2563,4294967295
1611161400,0,0,56,0,2479,4294967295
1611161405,0,0,56,0,2479,4294967295
1611161410,0,0,56,0,2479,4294967295
1611161415,0,0,56,0,2479,4294967295
1611161420,0,0,56,0,2479,4294967295
1611161425,0,0,56,0,2479,4294967295
1611161430,0,0,56,0,2479,4294967295
1611161436,0,0,56,0,2479,4294967295
1611161441,0,0,55,0,1620,4294967295
1611161446,0,0,55,0,1620,4294967295
1611161451,0,0,55,0,1620,4294967295
1611161456,0,0,55,0,1620,4294967295
1611161461,0,0,55,0,1620,4294967295
1611161466,0,0,55,0,1620,4294967295
1611161471,0,0,54,0,2605,4294967295
1611161476,0,0,54,0,2605,4294967295
1611161481,0,0,54,0,2605,4294967295
1611161486,0,0,54,0,2605,4294967295
1611161491,0,0,54,0,2605,4294967295
1611161496,0,0,54,0,2605,4294967295
1611161501,0,0,54,0,2605,4294967295
1611161506,0,0,53,0,1451,4294967295
1611161511,0,0,53,0,1451,4294967295
1611161516,0,0,53,0,1451,4294967295
1611161521,0,0,53,0,1451,4294967295
1611161526,0,0,53,0,1451,4294967295
1611161531,0,0,52,0,1192,4294967295
1611161536,0,0,52,0,1192,4294967295
1611161541,0,0,52,0,1192,4294967295
1611161546,0,0,52,0,1192,4294967295
1611161551,0,0,52,0,1192,4294967295
1611161556,0,0,51,0,1158,4294967295
1611161561,0,0,51,0,1158,4294967295
1611161566,0,0,51,0,1158,4294967295
1611161571,0,0,51,0,1158,4294967295
1611161576,0,0,51,0,1158,4294967295
1611161581,0,0,50,0,1136,4294967295
1611161586,0,0,50,0,1136,4294967295
1611161591,0,0,50,0,1136,4294967295
1611161596,0,0,50,0,1136,4294967295
1611161601,0,0,49,0,1118,4294967295
1611161606,0,0,49,0,1118,4294967295
1611161611,0,0,49,0,1118,4294967295
1611161616,0,0,49,0,1118,4294967295
1611161621,0,0,49,0,1118,4294967295
1611161626,0,0,49,0,1118,4294967295
1611161631,0,0,48,0,2629,4294967295
1611161636,0,0,48,0,2629,4294967295
1611161641,0,0,48,0,2629,4294967295
1611161646,0,0,48,0,2629,4294967295
1611161651,0,0,48,0,2629,4294967295
1611161656,0,0,48,0,2629,4294967295
1611161661,0,0,48,0,2629,4294967295
1611161666,0,0,47,0,1113,4294967295
1611161671,0,0,47,0,1113,4294967295
1611161676,0,0,47,0,1113,4294967295
1611161681,0,0,47,0,1113,4294967295
1611161686,0,0,47,0,1113,4294967295
1611161691,0,0,47,0,1113,4294967295
1611161696,0,0,47,0,1113,4294967295
